user,itemId,score,rank,category,title,genres
152,3008,3.2619905,4,short_head,Last Night (1998),Drama|Sci-Fi
152,3162,3.5040855,5,long_tail,Simpatico (1999),Comedy|Drama
153,2075,4.4191084,1,short_head,Mephisto (1981),Drama|War
153,1395,4.489687,2,long_tail,Tin Men (1987),Comedy|Drama
153,2427,4.396617,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
153,3008,4.3946085,4,short_head,Last Night (1998),Drama|Sci-Fi
153,2097,4.391712,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
154,2075,4.2763486,1,short_head,Mephisto (1981),Drama|War
154,1395,4.3617673,2,long_tail,Tin Men (1987),Comedy|Drama
154,2427,4.249269,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
154,3008,4.246854,4,short_head,Last Night (1998),Drama|Sci-Fi
154,3162,4.3533597,5,long_tail,Simpatico (1999),Comedy|Drama
155,2427,4.139391,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
155,1395,4.2642064,2,long_tail,Tin Men (1987),Comedy|Drama
155,3008,4.1369753,3,short_head,Last Night (1998),Drama|Sci-Fi
155,3162,4.254735,4,long_tail,Simpatico (1999),Comedy|Drama
155,423,4.0972395,5,short_head,Blown Away (1994),Action|Thriller
156,2075,4.1960554,1,short_head,Mephisto (1981),Drama|War
156,1395,4.2893763,2,long_tail,Tin Men (1987),Comedy|Drama
156,2427,4.1665564,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
156,3008,4.1639276,4,short_head,Last Night (1998),Drama|Sci-Fi
156,2097,4.160139,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
157,2075,4.230176,1,short_head,Mephisto (1981),Drama|War
157,1395,4.3201785,2,long_tail,Tin Men (1987),Comedy|Drama
157,2427,4.2016916,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
157,3008,4.199152,4,short_head,Last Night (1998),Drama|Sci-Fi
157,3162,4.31131,5,long_tail,Simpatico (1999),Comedy|Drama
158,2075,4.0216036,1,short_head,Mephisto (1981),Drama|War
158,1395,4.132949,2,long_tail,Tin Men (1987),Comedy|Drama
158,2427,3.9837976,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
158,3008,3.9794555,4,short_head,Last Night (1998),Drama|Sci-Fi
158,2097,3.975428,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
159,2075,3.9308968,1,short_head,Mephisto (1981),Drama|War
159,1395,4.0726686,2,long_tail,Tin Men (1987),Comedy|Drama
159,2427,3.8843122,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
159,3008,3.8779685,4,short_head,Last Night (1998),Drama|Sci-Fi
159,3162,4.0606914,5,long_tail,Simpatico (1999),Comedy|Drama
160,2075,4.267653,1,short_head,Mephisto (1981),Drama|War
160,1395,4.3539424,2,long_tail,Tin Men (1987),Comedy|Drama
160,2427,4.240306,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
160,3008,4.237867,4,short_head,Last Night (1998),Drama|Sci-Fi
160,3162,4.3454475,5,long_tail,Simpatico (1999),Comedy|Drama
161,2075,4.388144,1,short_head,Mephisto (1981),Drama|War
161,1395,4.4620266,2,long_tail,Tin Men (1987),Comedy|Drama
161,2427,4.364626,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
161,3008,4.3625264,4,short_head,Last Night (1998),Drama|Sci-Fi
161,2097,4.3594995,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
162,2075,4.1069164,1,short_head,Mephisto (1981),Drama|War
162,1395,4.2074957,2,long_tail,Tin Men (1987),Comedy|Drama
162,2427,4.075146,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
162,3008,4.0725904,4,short_head,Last Night (1998),Drama|Sci-Fi
162,2097,4.0683393,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
163,2075,4.3697624,1,short_head,Mephisto (1981),Drama|War
163,1395,4.445584,2,long_tail,Tin Men (1987),Comedy|Drama
163,2427,4.3456435,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
163,3008,4.34349,4,short_head,Last Night (1998),Drama|Sci-Fi
163,2097,4.340387,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
164,2075,4.149497,1,short_head,Mephisto (1981),Drama|War
164,1395,4.246865,2,long_tail,Tin Men (1987),Comedy|Drama
164,2427,4.1188245,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
164,3008,4.116333,4,short_head,Last Night (1998),Drama|Sci-Fi
164,3162,4.2372093,5,long_tail,Simpatico (1999),Comedy|Drama
165,2075,4.2921076,1,short_head,Mephisto (1981),Drama|War
165,1395,4.3759375,2,long_tail,Tin Men (1987),Comedy|Drama
165,2427,4.2655168,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
165,3008,4.2631445,4,short_head,Last Night (1998),Drama|Sci-Fi
165,2097,4.2597256,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
166,2075,4.1481614,1,short_head,Mephisto (1981),Drama|War
166,1395,4.245027,2,long_tail,Tin Men (1987),Comedy|Drama
166,2427,4.1168303,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
166,3008,4.1140313,4,short_head,Last Night (1998),Drama|Sci-Fi
166,2097,4.1101046,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
167,2075,4.4065065,1,short_head,Mephisto (1981),Drama|War
167,1395,4.478435,2,long_tail,Tin Men (1987),Comedy|Drama
167,2427,4.3835955,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
167,3008,4.38155,4,short_head,Last Night (1998),Drama|Sci-Fi
167,3162,4.471379,5,long_tail,Simpatico (1999),Comedy|Drama
168,2075,4.511696,1,short_head,Mephisto (1981),Drama|War
168,1395,4.572114,2,long_tail,Tin Men (1987),Comedy|Drama
168,2427,4.4923778,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
168,3008,4.4906507,4,short_head,Last Night (1998),Drama|Sci-Fi
168,3162,4.5662017,5,long_tail,Simpatico (1999),Comedy|Drama
169,2075,4.1481395,1,short_head,Mephisto (1981),Drama|War
169,1395,4.2453837,2,long_tail,Tin Men (1987),Comedy|Drama
169,2427,4.117518,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
169,3008,4.1150537,4,short_head,Last Night (1998),Drama|Sci-Fi
169,2097,4.110955,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
170,2075,4.5018106,1,short_head,Mephisto (1981),Drama|War
170,1395,4.5633335,2,long_tail,Tin Men (1987),Comedy|Drama
170,3008,4.4803886,3,short_head,Last Night (1998),Drama|Sci-Fi
170,2097,4.4778543,4,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
170,3162,4.5573115,5,long_tail,Simpatico (1999),Comedy|Drama
171,2075,4.246383,1,short_head,Mephisto (1981),Drama|War
171,1395,4.334788,2,long_tail,Tin Men (1987),Comedy|Drama
171,2427,4.218387,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
171,3008,4.215891,4,short_head,Last Night (1998),Drama|Sci-Fi
171,2097,4.212293,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
172,2075,4.1768603,1,short_head,Mephisto (1981),Drama|War
172,1395,4.271105,2,long_tail,Tin Men (1987),Comedy|Drama
172,2427,4.1470623,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
172,3008,4.1446633,4,short_head,Last Night (1998),Drama|Sci-Fi
172,2097,4.1406727,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
173,2075,4.2620635,1,short_head,Mephisto (1981),Drama|War
173,1395,4.3489113,2,long_tail,Tin Men (1987),Comedy|Drama
173,2427,4.2345448,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
173,3008,4.232091,4,short_head,Last Night (1998),Drama|Sci-Fi
173,2097,4.2285542,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
174,1395,4.3477435,1,long_tail,Tin Men (1987),Comedy|Drama
174,2075,4.2607665,2,short_head,Mephisto (1981),Drama|War
174,3162,4.3391795,3,long_tail,Simpatico (1999),Comedy|Drama
174,4261,4.3280387,4,long_tail,,
174,2158,4.2855573,5,long_tail,,
175,2075,4.3623724,1,short_head,Mephisto (1981),Drama|War
175,1395,4.438968,2,long_tail,Tin Men (1987),Comedy|Drama
175,2427,4.3380127,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
175,3008,4.335839,4,short_head,Last Night (1998),Drama|Sci-Fi
175,2097,4.3327045,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
176,2075,4.175705,1,short_head,Mephisto (1981),Drama|War
176,1395,4.270151,2,long_tail,Tin Men (1987),Comedy|Drama
176,3008,4.1434712,3,short_head,Last Night (1998),Drama|Sci-Fi
176,3162,4.2607512,4,long_tail,Simpatico (1999),Comedy|Drama
176,2097,4.1394763,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
177,2075,4.306565,1,short_head,Mephisto (1981),Drama|War
177,1395,4.388926,2,long_tail,Tin Men (1987),Comedy|Drama
177,2427,4.280425,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
177,3008,4.278093,4,short_head,Last Night (1998),Drama|Sci-Fi
177,2097,4.2747316,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
178,2075,4.3178177,1,short_head,Mephisto (1981),Drama|War
178,1395,4.399029,2,long_tail,Tin Men (1987),Comedy|Drama
178,2427,4.2920327,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
178,3008,4.2897315,4,short_head,Last Night (1998),Drama|Sci-Fi
178,2097,4.286416,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
179,2075,4.095031,1,short_head,Mephisto (1981),Drama|War
179,1395,4.1966867,2,long_tail,Tin Men (1987),Comedy|Drama
179,2427,4.062935,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
179,3008,4.0603523,4,short_head,Last Night (1998),Drama|Sci-Fi
179,2097,4.0560584,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
180,2075,4.0620804,1,short_head,Mephisto (1981),Drama|War
180,1395,4.167477,2,long_tail,Tin Men (1987),Comedy|Drama
180,2427,4.027932,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
180,3008,4.024767,4,short_head,Last Night (1998),Drama|Sci-Fi
180,3162,4.1570063,5,long_tail,Simpatico (1999),Comedy|Drama
181,2075,4.2213435,1,short_head,Mephisto (1981),Drama|War
181,1395,4.3115554,2,long_tail,Tin Men (1987),Comedy|Drama
181,3008,4.190549,3,short_head,Last Night (1998),Drama|Sci-Fi
181,3162,4.3025928,4,long_tail,Simpatico (1999),Comedy|Drama
181,2097,4.18673,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
182,2075,4.2529564,1,short_head,Mephisto (1981),Drama|War
182,1395,4.3407097,2,long_tail,Tin Men (1987),Comedy|Drama
182,2427,4.2251596,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
182,3008,4.222681,4,short_head,Last Night (1998),Drama|Sci-Fi
182,3162,4.3320675,5,long_tail,Simpatico (1999),Comedy|Drama
183,1395,4.340745,1,long_tail,Tin Men (1987),Comedy|Drama
183,2075,4.252996,2,short_head,Mephisto (1981),Drama|War
183,3162,4.332104,3,long_tail,Simpatico (1999),Comedy|Drama
183,2427,4.2252007,4,short_head,"Thin Red Line, The (1998)",Action|Drama|War
183,4261,4.320862,5,long_tail,,
184,2075,4.1411676,1,short_head,Mephisto (1981),Drama|War
184,1395,4.2386045,2,long_tail,Tin Men (1987),Comedy|Drama
184,2427,4.1103525,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
184,3162,4.2288632,4,long_tail,Simpatico (1999),Comedy|Drama
184,3008,4.107873,5,short_head,Last Night (1998),Drama|Sci-Fi
185,2075,4.395751,1,short_head,Mephisto (1981),Drama|War
185,1395,4.468826,2,long_tail,Tin Men (1987),Comedy|Drama
185,2427,4.3724833,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
185,3008,4.370406,4,short_head,Last Night (1998),Drama|Sci-Fi
185,3162,4.4616547,5,long_tail,Simpatico (1999),Comedy|Drama
186,2075,4.1813736,1,short_head,Mephisto (1981),Drama|War
186,1395,4.2750473,2,long_tail,Tin Men (1987),Comedy|Drama
186,2427,4.151705,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
186,3162,4.2656913,4,long_tail,Simpatico (1999),Comedy|Drama
186,3008,4.149317,5,short_head,Last Night (1998),Drama|Sci-Fi
187,2075,4.462045,1,short_head,Mephisto (1981),Drama|War
187,1395,4.5279636,2,long_tail,Tin Men (1987),Comedy|Drama
187,2427,4.4410057,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
187,3162,4.5215054,4,long_tail,Simpatico (1999),Comedy|Drama
187,3008,4.439126,5,short_head,Last Night (1998),Drama|Sci-Fi
188,2075,4.1785417,1,short_head,Mephisto (1981),Drama|War
188,1395,4.273288,2,long_tail,Tin Men (1987),Comedy|Drama
188,2427,4.148702,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
188,3008,4.1462417,4,short_head,Last Night (1998),Drama|Sci-Fi
188,2097,4.1422825,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
189,2075,4.2108197,1,short_head,Mephisto (1981),Drama|War
189,1395,4.302712,2,long_tail,Tin Men (1987),Comedy|Drama
189,2427,4.181757,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
189,3008,4.1791663,4,short_head,Last Night (1998),Drama|Sci-Fi
189,2097,4.1754336,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
190,2075,4.2521815,1,short_head,Mephisto (1981),Drama|War
190,1395,4.339719,2,long_tail,Tin Men (1987),Comedy|Drama
190,2427,4.224549,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
190,3162,4.3310657,4,long_tail,Simpatico (1999),Comedy|Drama
190,3008,4.222327,5,short_head,Last Night (1998),Drama|Sci-Fi
191,2075,4.3453236,1,short_head,Mephisto (1981),Drama|War
191,1395,4.423697,2,long_tail,Tin Men (1987),Comedy|Drama
191,2427,4.3204145,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
191,3008,4.3181915,4,short_head,Last Night (1998),Drama|Sci-Fi
191,2097,4.314987,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
192,2075,4.1229944,1,short_head,Mephisto (1981),Drama|War
192,1395,4.2221065,2,long_tail,Tin Men (1987),Comedy|Drama
192,2427,4.091337,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
192,3008,4.088544,4,short_head,Last Night (1998),Drama|Sci-Fi
192,2097,4.0845213,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
193,2075,4.1358404,1,short_head,Mephisto (1981),Drama|War
193,1395,4.2338266,2,long_tail,Tin Men (1987),Comedy|Drama
193,2427,4.1048756,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
193,3008,4.102383,4,short_head,Last Night (1998),Drama|Sci-Fi
193,2097,4.0982385,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
194,2075,4.1430635,1,short_head,Mephisto (1981),Drama|War
194,1395,4.240325,2,long_tail,Tin Men (1987),Comedy|Drama
194,2427,4.112302,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
194,3008,4.109826,4,short_head,Last Night (1998),Drama|Sci-Fi
194,3162,4.2306013,5,long_tail,Simpatico (1999),Comedy|Drama
195,2075,4.259927,1,short_head,Mephisto (1981),Drama|War
195,1395,4.3469877,2,long_tail,Tin Men (1987),Comedy|Drama
195,2427,4.2323427,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
195,3008,4.229883,4,short_head,Last Night (1998),Drama|Sci-Fi
195,2097,4.226338,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
196,2075,4.2033415,1,short_head,Mephisto (1981),Drama|War
196,1395,4.295958,2,long_tail,Tin Men (1987),Comedy|Drama
196,2427,4.174057,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
196,3008,4.171447,4,short_head,Last Night (1998),Drama|Sci-Fi
196,2097,4.167686,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
197,2075,4.148428,1,short_head,Mephisto (1981),Drama|War
197,1395,4.245191,2,long_tail,Tin Men (1987),Comedy|Drama
197,2427,4.1178174,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
197,3008,4.1153526,4,short_head,Last Night (1998),Drama|Sci-Fi
197,3162,4.2355185,5,long_tail,Simpatico (1999),Comedy|Drama
198,2427,4.0662427,1,short_head,"Thin Red Line, The (1998)",Action|Drama|War
198,1395,4.2041254,2,long_tail,Tin Men (1987),Comedy|Drama
198,3008,4.06251,3,short_head,Last Night (1998),Drama|Sci-Fi
198,2097,4.058715,4,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
198,3162,4.1940994,5,long_tail,Simpatico (1999),Comedy|Drama
199,2075,4.316701,1,short_head,Mephisto (1981),Drama|War
199,1395,4.398027,2,long_tail,Tin Men (1987),Comedy|Drama
199,2427,4.2908807,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
199,3008,4.288577,4,short_head,Last Night (1998),Drama|Sci-Fi
199,2097,4.2852564,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
200,2075,4.3931017,1,short_head,Mephisto (1981),Drama|War
200,1395,4.466458,2,long_tail,Tin Men (1987),Comedy|Drama
200,2427,4.3697467,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
200,3008,4.367661,4,short_head,Last Night (1998),Drama|Sci-Fi
200,2097,4.3646555,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
201,2075,4.285036,1,short_head,Mephisto (1981),Drama|War
201,1395,4.3695803,2,long_tail,Tin Men (1987),Comedy|Drama
201,2427,4.258225,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
201,3162,4.361261,4,long_tail,Simpatico (1999),Comedy|Drama
201,3008,4.2558336,5,short_head,Last Night (1998),Drama|Sci-Fi
202,2075,4.25336,1,short_head,Mephisto (1981),Drama|War
202,1395,4.3410735,2,long_tail,Tin Men (1987),Comedy|Drama
202,2427,4.2255754,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
202,3008,4.223098,4,short_head,Last Night (1998),Drama|Sci-Fi
202,2097,4.2195277,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
203,2075,4.252224,1,short_head,Mephisto (1981),Drama|War
203,1395,4.3400507,2,long_tail,Tin Men (1987),Comedy|Drama
203,2427,4.2244053,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
203,3162,4.331401,4,long_tail,Simpatico (1999),Comedy|Drama
203,3008,4.221925,5,short_head,Last Night (1998),Drama|Sci-Fi
204,2075,4.170942,1,short_head,Mephisto (1981),Drama|War
204,1395,4.2666683,2,long_tail,Tin Men (1987),Comedy|Drama
204,2427,4.1407104,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
204,3008,4.138146,4,short_head,Last Night (1998),Drama|Sci-Fi
204,2097,4.134177,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
205,2075,4.325337,1,short_head,Mephisto (1981),Drama|War
205,1395,4.4057765,2,long_tail,Tin Men (1987),Comedy|Drama
205,2427,4.2997904,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
205,3008,4.297511,4,short_head,Last Night (1998),Drama|Sci-Fi
205,2097,4.2942247,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
206,2075,4.0809264,1,short_head,Mephisto (1981),Drama|War
206,1395,4.1850557,2,long_tail,Tin Men (1987),Comedy|Drama
206,2427,4.0471163,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
206,3008,4.043729,4,short_head,Last Night (1998),Drama|Sci-Fi
206,2097,4.0397696,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
207,2075,4.143104,1,short_head,Mephisto (1981),Drama|War
207,1395,4.2404623,2,long_tail,Tin Men (1987),Comedy|Drama
207,2427,4.1123433,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
207,3008,4.109868,4,short_head,Last Night (1998),Drama|Sci-Fi
207,2097,4.10575,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
208,2075,4.292786,1,short_head,Mephisto (1981),Drama|War
208,3162,4.368306,2,long_tail,Simpatico (1999),Comedy|Drama
208,2427,4.266216,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
208,3008,4.2638454,4,short_head,Last Night (1998),Drama|Sci-Fi
208,2097,4.26043,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
209,2075,4.4038534,1,short_head,Mephisto (1981),Drama|War
209,1395,4.476065,2,long_tail,Tin Men (1987),Comedy|Drama
209,2427,4.3808537,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
209,3162,4.4689803,4,long_tail,Simpatico (1999),Comedy|Drama
209,3008,4.3788004,5,short_head,Last Night (1998),Drama|Sci-Fi
210,2075,4.24684,1,short_head,Mephisto (1981),Drama|War
210,1395,4.3351994,2,long_tail,Tin Men (1987),Comedy|Drama
210,2427,4.218858,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
210,3008,4.216363,4,short_head,Last Night (1998),Drama|Sci-Fi
210,2097,4.2127666,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
211,2075,4.134272,1,short_head,Mephisto (1981),Drama|War
211,3162,4.2225394,2,long_tail,Simpatico (1999),Comedy|Drama
211,2427,4.1032586,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
211,3008,4.1006985,4,short_head,Last Night (1998),Drama|Sci-Fi
211,4261,4.209839,5,long_tail,,
212,2075,4.342118,1,short_head,Mephisto (1981),Drama|War
212,1395,4.4208245,2,long_tail,Tin Men (1987),Comedy|Drama
212,2427,4.3171062,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
212,3008,4.314874,4,short_head,Last Night (1998),Drama|Sci-Fi
212,3162,4.41309,5,long_tail,Simpatico (1999),Comedy|Drama
213,2075,4.0046935,1,short_head,Mephisto (1981),Drama|War
213,1395,4.1185293,2,long_tail,Tin Men (1987),Comedy|Drama
213,2427,3.9656014,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
213,3008,3.9603763,4,short_head,Last Night (1998),Drama|Sci-Fi
213,2097,3.9563894,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
214,2075,4.202697,1,short_head,Mephisto (1981),Drama|War
214,1395,4.2953324,2,long_tail,Tin Men (1987),Comedy|Drama
214,2427,4.1735606,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
214,3008,4.171148,4,short_head,Last Night (1998),Drama|Sci-Fi
214,2097,4.1672916,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
215,2075,4.171119,1,short_head,Mephisto (1981),Drama|War
215,1395,4.2657604,2,long_tail,Tin Men (1987),Comedy|Drama
215,2427,4.141156,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
215,2097,4.134732,4,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
215,3162,4.2563057,5,long_tail,Simpatico (1999),Comedy|Drama
216,2075,3.8393834,1,short_head,Mephisto (1981),Drama|War
216,1395,3.9891317,2,long_tail,Tin Men (1987),Comedy|Drama
216,2427,3.7901363,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
216,3162,3.9764307,4,long_tail,Simpatico (1999),Comedy|Drama
216,3008,3.7835498,5,short_head,Last Night (1998),Drama|Sci-Fi
217,2075,4.076534,1,short_head,Mephisto (1981),Drama|War
217,1395,4.1813974,2,long_tail,Tin Men (1987),Comedy|Drama
217,2427,4.0422306,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
217,3008,4.0385118,4,short_head,Last Night (1998),Drama|Sci-Fi
217,2097,4.0345955,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
218,2075,4.0893855,1,short_head,Mephisto (1981),Drama|War
218,1395,4.1939974,2,long_tail,Tin Men (1987),Comedy|Drama
218,2427,4.05497,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
218,3008,4.0512114,4,short_head,Last Night (1998),Drama|Sci-Fi
218,3162,4.183865,5,long_tail,Simpatico (1999),Comedy|Drama
219,2075,4.328857,1,short_head,Mephisto (1981),Drama|War
219,1395,4.408934,2,long_tail,Tin Men (1987),Comedy|Drama
219,2427,4.3034225,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
219,3008,4.301152,4,short_head,Last Night (1998),Drama|Sci-Fi
219,2097,4.297881,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
220,2075,4.3339376,1,short_head,Mephisto (1981),Drama|War
220,1395,4.413491,2,long_tail,Tin Men (1987),Comedy|Drama
220,2097,4.3031588,3,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
220,3162,4.405672,4,long_tail,Simpatico (1999),Comedy|Drama
220,423,4.2728577,5,short_head,Blown Away (1994),Action|Thriller
221,2075,4.00821,1,short_head,Mephisto (1981),Drama|War
221,1395,4.1232004,2,long_tail,Tin Men (1987),Comedy|Drama
221,2427,3.9679587,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
221,3008,3.9623153,4,short_head,Last Night (1998),Drama|Sci-Fi
221,3162,4.112384,5,long_tail,Simpatico (1999),Comedy|Drama
222,2075,4.0230165,1,short_head,Mephisto (1981),Drama|War
222,1395,4.1366005,2,long_tail,Tin Men (1987),Comedy|Drama
222,2427,3.9834604,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
222,3008,3.97788,4,short_head,Last Night (1998),Drama|Sci-Fi
222,2097,3.973999,5,short_head,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
223,2075,4.392585,1,short_head,Mephisto (1981),Drama|War
223,1395,4.4659963,2,long_tail,Tin Men (1987),Comedy|Drama
223,2427,4.369213,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
223,3008,4.367126,4,short_head,Last Night (1998),Drama|Sci-Fi
223,3162,4.4587917,5,long_tail,Simpatico (1999),Comedy|Drama
224,2075,4.2490454,1,short_head,Mephisto (1981),Drama|War
224,1395,4.3371873,2,long_tail,Tin Men (1987),Comedy|Drama
224,2427,4.22113,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
224,3008,4.218641,4,short_head,Last Night (1998),Drama|Sci-Fi
224,3162,4.328506,5,long_tail,Simpatico (1999),Comedy|Drama
225,2075,4.23202,1,short_head,Mephisto (1981),Drama|War
225,1395,4.3218412,2,long_tail,Tin Men (1987),Comedy|Drama
225,2427,4.2035904,3,short_head,"Thin Red Line, The (1998)",Action|Drama|War
225,3008,4.201056,4,short_head,Last Night (1998),Drama|Sci-Fi
225,3162,4.312991,5,long_tail,Simpatico (1999),Comedy|Drama
